# pos,count
-1.268487704137943872e+01,1.000000000000000000e+00
-1.243667622267470207e+01,0.000000000000000000e+00
-1.218847540396996720e+01,1.000000000000000000e+00
-1.194027458526523056e+01,0.000000000000000000e+00
-1.169207376656049391e+01,1.000000000000000000e+00
-1.144387294785575726e+01,0.000000000000000000e+00
-1.119567212915102239e+01,0.000000000000000000e+00
-1.094747131044628574e+01,0.000000000000000000e+00
-1.069927049174154909e+01,0.000000000000000000e+00
-1.045106967303681245e+01,0.000000000000000000e+00
-1.020286885433207758e+01,0.000000000000000000e+00
-9.954668035627340927e+00,0.000000000000000000e+00
-9.706467216922604280e+00,0.000000000000000000e+00
-9.458266398217867632e+00,1.000000000000000000e+00
-9.210065579513130984e+00,0.000000000000000000e+00
-8.961864760808396113e+00,0.000000000000000000e+00
-8.713663942103659465e+00,2.000000000000000000e+00
-8.465463123398922818e+00,1.000000000000000000e+00
-8.217262304694187947e+00,0.000000000000000000e+00
-7.969061485989450411e+00,0.000000000000000000e+00
-7.720860667284714651e+00,0.000000000000000000e+00
-7.472659848579978004e+00,0.000000000000000000e+00
-7.224459029875242244e+00,0.000000000000000000e+00
-6.976258211170505596e+00,3.000000000000000000e+00
-6.728057392465769837e+00,2.000000000000000000e+00
-6.479856573761033189e+00,5.000000000000000000e+00
-6.231655755056297430e+00,0.000000000000000000e+00
-5.983454936351560782e+00,5.000000000000000000e+00
-5.735254117646825023e+00,2.000000000000000000e+00
-5.487053298942088375e+00,3.000000000000000000e+00
-5.238852480237352616e+00,4.000000000000000000e+00
-4.990651661532615968e+00,1.000000000000000000e+00
-4.742450842827880209e+00,2.000000000000000000e+00
-4.494250024123143561e+00,3.000000000000000000e+00
-4.246049205418406913e+00,7.000000000000000000e+00
-3.997848386713670266e+00,5.000000000000000000e+00
-3.749647568008935394e+00,5.000000000000000000e+00
-3.501446749304198747e+00,6.000000000000000000e+00
-3.253245930599462099e+00,3.000000000000000000e+00
-3.005045111894725451e+00,5.000000000000000000e+00
-2.756844293189990580e+00,1.700000000000000000e+01
-2.508643474485253932e+00,1.700000000000000000e+01
-2.260442655780517285e+00,1.600000000000000000e+01
-2.012241837075780637e+00,1.600000000000000000e+01
-1.764041018371045766e+00,2.500000000000000000e+01
-1.515840199666309118e+00,3.200000000000000000e+01
-1.267639380961572471e+00,3.200000000000000000e+01
-1.019438562256835823e+00,3.200000000000000000e+01
-7.712377435520991753e-01,2.500000000000000000e+01
-5.230369248473643040e-01,3.100000000000000000e+01
-2.748361061426276564e-01,4.400000000000000000e+01
-2.663528743789100872e-02,5.400000000000000000e+01
2.215655312668456389e-01,5.500000000000000000e+01
4.697663499715805102e-01,5.500000000000000000e+01
7.179671686763171579e-01,4.900000000000000000e+01
9.661679873810538055e-01,6.300000000000000000e+01
1.214368806085790453e+00,5.600000000000000000e+01
1.462569624790525324e+00,6.900000000000000000e+01
1.710770443495261972e+00,5.500000000000000000e+01
1.958971262199998620e+00,6.700000000000000000e+01
2.207172080904735267e+00,6.300000000000000000e+01
2.455372899609470139e+00,5.800000000000000000e+01
2.703573718314206786e+00,6.100000000000000000e+01
2.951774537018943434e+00,5.100000000000000000e+01
3.199975355723680082e+00,4.400000000000000000e+01
3.448176174428414953e+00,3.700000000000000000e+01
3.696376993133153377e+00,3.500000000000000000e+01
3.944577811837888248e+00,2.700000000000000000e+01
4.192778630542623119e+00,2.800000000000000000e+01
4.440979449247361543e+00,2.300000000000000000e+01
4.689180267952096415e+00,2.500000000000000000e+01
4.937381086656834839e+00,1.700000000000000000e+01
5.185581905361569710e+00,1.300000000000000000e+01
5.433782724066304581e+00,1.400000000000000000e+01
5.681983542771043005e+00,7.000000000000000000e+00
5.930184361475777877e+00,8.000000000000000000e+00
6.178385180180512748e+00,3.000000000000000000e+00
6.426585998885251172e+00,1.000000000000000000e+00
6.674786817589986043e+00,5.000000000000000000e+00
6.922987636294724467e+00,3.000000000000000000e+00
7.171188454999459339e+00,2.000000000000000000e+00
7.419389273704194210e+00,2.000000000000000000e+00
7.667590092408932634e+00,1.000000000000000000e+00
7.915790911113667505e+00,3.000000000000000000e+00
8.163991729818405929e+00,0.000000000000000000e+00
8.412192548523140800e+00,1.000000000000000000e+00
8.660393367227875672e+00,1.000000000000000000e+00
8.908594185932614096e+00,0.000000000000000000e+00
9.156795004637348967e+00,1.000000000000000000e+00
9.404995823342083838e+00,0.000000000000000000e+00
9.653196642046822262e+00,0.000000000000000000e+00
9.901397460751557134e+00,0.000000000000000000e+00
1.014959827945629556e+01,0.000000000000000000e+00
1.039779909816103043e+01,0.000000000000000000e+00
1.064599991686576530e+01,1.000000000000000000e+00
1.089420073557050372e+01,0.000000000000000000e+00
1.114240155427523860e+01,0.000000000000000000e+00
1.139060237297997702e+01,0.000000000000000000e+00
1.163880319168471189e+01,0.000000000000000000e+00
1.188700401038944676e+01,1.000000000000000000e+00
