# pos,count
-1.418864420099252399e+01,1.000000000000000000e+00
-1.389531155485560632e+01,1.000000000000000000e+00
-1.360197890871868864e+01,0.000000000000000000e+00
-1.330864626258177097e+01,0.000000000000000000e+00
-1.301531361644485152e+01,0.000000000000000000e+00
-1.272198097030793384e+01,1.000000000000000000e+00
-1.242864832417101617e+01,1.000000000000000000e+00
-1.213531567803409850e+01,0.000000000000000000e+00
-1.184198303189718082e+01,1.000000000000000000e+00
-1.154865038576026315e+01,0.000000000000000000e+00
-1.125531773962334370e+01,0.000000000000000000e+00
-1.096198509348642602e+01,1.000000000000000000e+00
-1.066865244734950835e+01,1.000000000000000000e+00
-1.037531980121259068e+01,1.000000000000000000e+00
-1.008198715507567300e+01,3.000000000000000000e+00
-9.788654508938755328e+00,3.000000000000000000e+00
-9.495321862801837653e+00,1.000000000000000000e+00
-9.201989216664919979e+00,3.000000000000000000e+00
-8.908656570528002305e+00,1.000000000000000000e+00
-8.615323924391084631e+00,6.000000000000000000e+00
-8.321991278254166957e+00,3.000000000000000000e+00
-8.028658632117247507e+00,3.000000000000000000e+00
-7.735325985980329833e+00,7.000000000000000000e+00
-7.441993339843412159e+00,4.000000000000000000e+00
-7.148660693706494484e+00,1.000000000000000000e+00
-6.855328047569576810e+00,3.000000000000000000e+00
-6.561995401432658248e+00,8.000000000000000000e+00
-6.268662755295739686e+00,1.000000000000000000e+01
-5.975330109158822012e+00,4.000000000000000000e+00
-5.681997463021904338e+00,9.000000000000000000e+00
-5.388664816884986664e+00,1.000000000000000000e+01
-5.095332170748068989e+00,4.000000000000000000e+00
-4.801999524611151315e+00,7.000000000000000000e+00
-4.508666878474233641e+00,6.000000000000000000e+00
-4.215334232337315967e+00,8.000000000000000000e+00
-3.922001586200398293e+00,6.000000000000000000e+00
-3.628668940063478843e+00,6.000000000000000000e+00
-3.335336293926561169e+00,9.000000000000000000e+00
-3.042003647789643495e+00,1.900000000000000000e+01
-2.748671001652725820e+00,7.000000000000000000e+00
-2.455338355515808146e+00,1.300000000000000000e+01
-2.162005709378890472e+00,5.000000000000000000e+00
-1.868673063241972798e+00,1.900000000000000000e+01
-1.575340417105053348e+00,1.600000000000000000e+01
-1.282007770968135674e+00,1.800000000000000000e+01
-9.886751248312179996e-01,2.400000000000000000e+01
-6.953424786943003255e-01,2.100000000000000000e+01
-4.020098325573826514e-01,2.400000000000000000e+01
-1.086771864204649773e-01,3.800000000000000000e+01
1.846554597164526967e-01,3.100000000000000000e+01
4.779881058533703708e-01,4.300000000000000000e+01
7.713207519902880449e-01,4.400000000000000000e+01
1.064653398127207495e+00,3.300000000000000000e+01
1.357986044264125169e+00,3.600000000000000000e+01
1.651318690401041067e+00,4.000000000000000000e+01
1.944651336537962294e+00,3.300000000000000000e+01
2.237983982674879968e+00,4.000000000000000000e+01
2.531316628811797642e+00,4.500000000000000000e+01
2.824649274948715316e+00,4.300000000000000000e+01
3.117981921085632990e+00,2.900000000000000000e+01
3.411314567222550664e+00,4.700000000000000000e+01
3.704647213359468338e+00,5.500000000000000000e+01
3.997979859496386013e+00,4.300000000000000000e+01
4.291312505633303687e+00,3.900000000000000000e+01
4.584645151770221361e+00,5.000000000000000000e+01
4.877977797907139035e+00,4.900000000000000000e+01
5.171310444044056709e+00,4.000000000000000000e+01
5.464643090180974383e+00,4.700000000000000000e+01
5.757975736317892057e+00,4.500000000000000000e+01
6.051308382454809731e+00,2.300000000000000000e+01
6.344641028591727405e+00,2.700000000000000000e+01
6.637973674728645079e+00,2.500000000000000000e+01
6.931306320865566306e+00,2.000000000000000000e+01
7.224638967002483980e+00,2.300000000000000000e+01
7.517971613139401654e+00,1.600000000000000000e+01
7.811304259276319328e+00,1.400000000000000000e+01
8.104636905413237002e+00,1.600000000000000000e+01
8.397969551550154677e+00,1.300000000000000000e+01
8.691302197687072351e+00,5.000000000000000000e+00
8.984634843823990025e+00,7.000000000000000000e+00
9.277967489960907699e+00,6.000000000000000000e+00
9.571300136097825373e+00,5.000000000000000000e+00
9.864632782234743047e+00,4.000000000000000000e+00
1.015796542837166072e+01,4.000000000000000000e+00
1.045129807450857840e+01,2.000000000000000000e+00
1.074463072064549607e+01,1.000000000000000000e+00
1.103796336678241374e+01,1.000000000000000000e+00
1.133129601291933497e+01,3.000000000000000000e+00
1.162462865905625264e+01,3.000000000000000000e+00
1.191796130519317032e+01,2.000000000000000000e+00
1.221129395133008799e+01,0.000000000000000000e+00
1.250462659746700567e+01,1.000000000000000000e+00
1.279795924360392334e+01,1.000000000000000000e+00
1.309129188974084101e+01,1.000000000000000000e+00
1.338462453587775869e+01,0.000000000000000000e+00
1.367795718201467636e+01,1.000000000000000000e+00
1.397128982815159404e+01,0.000000000000000000e+00
1.426462247428851171e+01,0.000000000000000000e+00
1.455795512042542939e+01,0.000000000000000000e+00
1.485128776656234884e+01,1.000000000000000000e+00
